1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9998  1.0000  1.0000  0.9998  1.0000  0.9998  0.9998
0.9998  1.0000  1.0000  0.9996  1.0000  0.9996  1.0000  0.9998  0.9998  0.9998
0.9995  0.9995  1.0000  0.9995  0.9993  0.9985  0.9998  0.9996  0.9996  0.9993
0.9993  0.9991  0.9991  0.9993  0.9995  0.9985  0.9991  0.9984  0.9993  0.9989
0.9982  0.9984  0.9987  0.9967  0.9989  0.9978  0.9982  0.9985  0.9980  0.9982
0.9965  0.9982  0.9973  0.9969  0.9975  0.9965  0.9967  0.9969  0.9973  0.9971
0.9940  0.9947  0.9955  0.9935  0.9938  0.9951  0.9951  0.9955  0.9951  0.9965
0.9927  0.9944  0.9951  0.9949  0.9958  0.9945  0.9938  0.9931  0.9951  0.9960
0.9907  0.9935  0.9918  0.9933  0.9907  0.9905  0.9909  0.9911  0.9915  0.9951
0.1024  0.9918  0.9891  0.9898  0.9884  0.9898  0.9898  0.9907  0.9896  0.9922
0.1038  0.1135  0.1176  0.1144  0.1151  0.1105  0.1173  0.1091  0.1075  0.1056
0.9865  0.1135  0.1176  0.1144  0.1151  0.1105  0.1173  0.1091  0.1075  0.1056
0.1038  0.0956  0.0984  0.0996  0.0964  0.0973  0.0951  0.0989  0.0947  0.0996
0.1024  0.0933  0.0945  0.1027  0.1004  0.1004  0.1025  0.1016  0.0989  0.0995
0.0976  0.1027  0.1047  0.0949  0.1051  0.1007  0.0973  0.0962  0.0964  0.0960
0.1007  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1118
0.1051  0.0933  0.0945  0.1027  0.1004  0.1004  0.1025  0.1016  0.0989  0.0995
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1118
