1.0000
0.9999
0.9963
0.9943
0.9927
0.9897
0.9766
0.9595
0.9436
0.9300
0.9408
0.9197
0.7992
0.7584
0.6873
0.5945
0.4326
0.2482
0.2147
0.1088
