1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
0.9995  0.9998  1.0000  0.9995  0.9998  0.9995  1.0000  1.0000  0.9998  0.9995
0.9989  0.9989  0.9995  0.9989  0.9993  0.9989  0.9987  0.9996  0.9993  0.9995
0.9965  0.9985  0.9982  0.9984  0.9984  0.9980  0.9965  0.9971  0.9978  0.9989
0.9953  0.9967  0.9964  0.9964  0.9962  0.9964  0.9971  0.9949  0.9953  0.9969
0.9938  0.9945  0.9951  0.9945  0.9942  0.9945  0.9936  0.9911  0.9944  0.9964
0.9907  0.9911  0.9915  0.9922  0.9916  0.9913  0.9916  0.9896  0.9896  0.9942
0.9884  0.9911  0.9907  0.9904  0.9902  0.9900  0.9905  0.9875  0.9869  0.9927
0.9858  0.9882  0.9856  0.9867  0.9864  0.9851  0.9855  0.9844  0.9840  0.9915
0.9829  0.9829  0.9849  0.9838  0.9825  0.9844  0.9836  0.9822  0.9809  0.9900
0.9791  0.9815  0.9804  0.9800  0.9800  0.9815  0.9800  0.9791  0.9767  0.9885
0.9784  0.9780  0.9787  0.9776  0.9749  0.9791  0.9780  0.9751  0.9744  0.9844
0.9755  0.9758  0.9755  0.9740  0.9716  0.9769  0.9751  0.9713  0.9725  0.9815
0.9673  0.9695  0.9709  0.9715  0.9660  0.9720  0.9709  0.9675  0.9676  0.9796
0.9629  0.9625  0.9660  0.9651  0.9593  0.9669  0.9658  0.9651  0.9647  0.9765
0.9565  0.9553  0.9613  0.9555  0.9515  0.9602  0.9575  0.9551  0.9565  0.9727
0.9420  0.9405  0.9525  0.9467  0.9380  0.9484  0.9438  0.9427  0.9429  0.9644
0.9355  0.9309  0.9435  0.9355  0.9278  0.9398  0.9349  0.9353  0.9320  0.9565
0.9253  0.9185  0.9318  0.9249  0.9173  0.9293  0.9231  0.9240  0.9213  0.9451
