1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
0.9960  0.9965  0.9956  0.9945  0.9962  0.9955  0.9967  0.9958  0.9949  0.9967
0.9865  0.9878  0.9847  0.9875  0.9864  0.9858  0.9851  0.9847  0.9887  0.9876
0.9825  0.9844  0.9805  0.9849  0.9842  0.9862  0.9858  0.9818  0.9802  0.9895
0.8924  0.8876  0.8967  0.8989  0.8895  0.8905  0.8960  0.8953  0.9009  0.9085
0.9387  0.9425  0.9464  0.9464  0.9400  0.9495  0.9387  0.9476  0.9433  0.9467
0.8116  0.8165  0.8258  0.8267  0.8075  0.8180  0.8184  0.8205  0.8236  0.8487
0.7464  0.7444  0.7384  0.7402  0.7155  0.7376  0.7260  0.7413  0.7353  0.7547
0.7467  0.7389  0.7451  0.7418  0.7311  0.7436  0.7447  0.7429  0.7478  0.7736
0.7465  0.7151  0.7278  0.7358  0.7065  0.7284  0.7251  0.7329  0.7193  0.7671
0.3520  0.3615  0.3671  0.3660  0.3636  0.3651  0.3547  0.3704  0.3535  0.3680
0.2878  0.2764  0.2756  0.2755  0.2558  0.2780  0.2656  0.2760  0.2695  0.2880
0.3360  0.3365  0.3289  0.3291  0.3289  0.3305  0.3247  0.3340  0.3162  0.3360
0.2004  0.1905  0.1927  0.1980  0.1918  0.2005  0.1938  0.1982  0.1915  0.2022
0.1751  0.1811  0.1885  0.1729  0.1798  0.1847  0.1784  0.1864  0.1920  0.1811
0.1044  0.1096  0.1036  0.1127  0.1038  0.1045  0.1084  0.1016  0.1047  0.1080
0.0893  0.0956  0.0984  0.0996  0.0964  0.0973  0.0951  0.0989  0.0947  0.0996
0.1104  0.1098  0.1102  0.1145  0.1107  0.1093  0.1173  0.1125  0.1111  0.1102
0.1184  0.1211  0.1115  0.1085  0.1131  0.1136  0.1220  0.1153  0.1145  0.1171
0.1051  0.0998  0.0956  0.0947  0.0976  0.0960  0.1038  0.0975  0.1013  0.0984
