Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
Nodes keep percentage is :  1.0
** Start training **
Epoch #0 cost=0.000970
Epoch #1 cost=0.000971
Epoch #2 cost=0.000969
Epoch #3 cost=0.000966
Epoch #4 cost=0.000964
Epoch #5 cost=0.000961
Epoch #6 cost=0.000959
Epoch #7 cost=0.000957
Epoch #8 cost=0.000955
Epoch #9 cost=0.000952
Epoch #10 cost=0.000951
Epoch #11 cost=0.000948
Epoch #12 cost=0.000946
Epoch #13 cost=0.000944
Epoch #14 cost=0.000942
Epoch #15 cost=0.000940
Epoch #16 cost=0.000937
Epoch #17 cost=0.000935
Epoch #18 cost=0.000933
Epoch #19 cost=0.000931
** Start training **
Epoch #0 cost=0.000966
Epoch #1 cost=0.000966
Epoch #2 cost=0.000963
Epoch #3 cost=0.000960
Epoch #4 cost=0.000957
Epoch #5 cost=0.000955
Epoch #6 cost=0.000953
Epoch #7 cost=0.000950
Epoch #8 cost=0.000949
Epoch #9 cost=0.000946
Epoch #10 cost=0.000944
Epoch #11 cost=0.000943
Epoch #12 cost=0.000940
Epoch #13 cost=0.000939
Epoch #14 cost=0.000936
Epoch #15 cost=0.000934
Epoch #16 cost=0.000932
Epoch #17 cost=0.000930
Epoch #18 cost=0.000927
Epoch #19 cost=0.000926
** Start training **
Epoch #0 cost=0.000976
Epoch #1 cost=0.000978
Epoch #2 cost=0.000977
Epoch #3 cost=0.000975
Epoch #4 cost=0.000973
Epoch #5 cost=0.000971
Epoch #6 cost=0.000969
Epoch #7 cost=0.000967
Epoch #8 cost=0.000965
Epoch #9 cost=0.000963
Epoch #10 cost=0.000961
Epoch #11 cost=0.000959
Epoch #12 cost=0.000956
Epoch #13 cost=0.000955
Epoch #14 cost=0.000953
Epoch #15 cost=0.000950
Epoch #16 cost=0.000948
Epoch #17 cost=0.000946
Epoch #18 cost=0.000944
Epoch #19 cost=0.000942
** Start training **
Epoch #0 cost=0.000982
Epoch #1 cost=0.000987
Epoch #2 cost=0.000986
Epoch #3 cost=0.000984
Epoch #4 cost=0.000982
Epoch #5 cost=0.000980
Epoch #6 cost=0.000978
Epoch #7 cost=0.000976
Epoch #8 cost=0.000973
Epoch #9 cost=0.000971
Epoch #10 cost=0.000969
Epoch #11 cost=0.000967
Epoch #12 cost=0.000964
Epoch #13 cost=0.000962
Epoch #14 cost=0.000959
Epoch #15 cost=0.000957
Epoch #16 cost=0.000955
Epoch #17 cost=0.000952
Epoch #18 cost=0.000949
Epoch #19 cost=0.000947
** Start training **
Epoch #0 cost=0.000972
Epoch #1 cost=0.000974
Epoch #2 cost=0.000972
Epoch #3 cost=0.000971
Epoch #4 cost=0.000969
Epoch #5 cost=0.000967
Epoch #6 cost=0.000965
Epoch #7 cost=0.000964
Epoch #8 cost=0.000962
Epoch #9 cost=0.000960
Epoch #10 cost=0.000958
Epoch #11 cost=0.000956
Epoch #12 cost=0.000955
Epoch #13 cost=0.000953
Epoch #14 cost=0.000951
Epoch #15 cost=0.000949
Epoch #16 cost=0.000947
Epoch #17 cost=0.000945
Epoch #18 cost=0.000943
Epoch #19 cost=0.000940
** Start training **
Epoch #0 cost=0.000977
Epoch #1 cost=0.000980
Epoch #2 cost=0.000978
Epoch #3 cost=0.000975
Epoch #4 cost=0.000972
Epoch #5 cost=0.000970
Epoch #6 cost=0.000967
Epoch #7 cost=0.000965
Epoch #8 cost=0.000962
Epoch #9 cost=0.000960
Epoch #10 cost=0.000957
Epoch #11 cost=0.000955
Epoch #12 cost=0.000953
Epoch #13 cost=0.000950
Epoch #14 cost=0.000947
Epoch #15 cost=0.000945
Epoch #16 cost=0.000943
Epoch #17 cost=0.000940
Epoch #18 cost=0.000938
Epoch #19 cost=0.000936
** Start training **
Epoch #0 cost=0.000967
Epoch #1 cost=0.000966
Epoch #2 cost=0.000962
Epoch #3 cost=0.000959
Epoch #4 cost=0.000956
Epoch #5 cost=0.000953
Epoch #6 cost=0.000950
Epoch #7 cost=0.000948
Epoch #8 cost=0.000945
Epoch #9 cost=0.000942
Epoch #10 cost=0.000940
Epoch #11 cost=0.000938
Epoch #12 cost=0.000935
Epoch #13 cost=0.000933
Epoch #14 cost=0.000931
Epoch #15 cost=0.000927
Epoch #16 cost=0.000926
Epoch #17 cost=0.000923
Epoch #18 cost=0.000920
Epoch #19 cost=0.000918
** Start training **
Epoch #0 cost=0.000955
Epoch #1 cost=0.000955
Epoch #2 cost=0.000953
Epoch #3 cost=0.000951
Epoch #4 cost=0.000950
Epoch #5 cost=0.000949
Epoch #6 cost=0.000947
Epoch #7 cost=0.000946
Epoch #8 cost=0.000944
Epoch #9 cost=0.000941
Epoch #10 cost=0.000939
Epoch #11 cost=0.000938
Epoch #12 cost=0.000936
Epoch #13 cost=0.000933
Epoch #14 cost=0.000932
Epoch #15 cost=0.000929
Epoch #16 cost=0.000927
Epoch #17 cost=0.000925
Epoch #18 cost=0.000923
Epoch #19 cost=0.000921
** Start training **
Epoch #0 cost=0.000957
Epoch #1 cost=0.000954
Epoch #2 cost=0.000950
Epoch #3 cost=0.000945
Epoch #4 cost=0.000941
Epoch #5 cost=0.000938
Epoch #6 cost=0.000934
Epoch #7 cost=0.000931
Epoch #8 cost=0.000928
Epoch #9 cost=0.000925
Epoch #10 cost=0.000922
Epoch #11 cost=0.000920
Epoch #12 cost=0.000917
Epoch #13 cost=0.000914
Epoch #14 cost=0.000912
Epoch #15 cost=0.000909
Epoch #16 cost=0.000907
Epoch #17 cost=0.000904
Epoch #18 cost=0.000902
Epoch #19 cost=0.000900
** Start training **
Epoch #0 cost=0.000869
Epoch #1 cost=0.000863
Epoch #2 cost=0.000858
Epoch #3 cost=0.000854
Epoch #4 cost=0.000850
Epoch #5 cost=0.000846
Epoch #6 cost=0.000843
Epoch #7 cost=0.000839
Epoch #8 cost=0.000836
Epoch #9 cost=0.000833
Epoch #10 cost=0.000831
Epoch #11 cost=0.000828
Epoch #12 cost=0.000825
Epoch #13 cost=0.000823
Epoch #14 cost=0.000821
Epoch #15 cost=0.000819
Epoch #16 cost=0.000816
Epoch #17 cost=0.000814
Epoch #18 cost=0.000812
Epoch #19 cost=0.000810
Nodes keep percentage is :  0.95
** Start training **
Epoch #0 cost=0.008200
Epoch #1 cost=0.005900
Epoch #2 cost=0.004845
Epoch #3 cost=0.004227
Epoch #4 cost=0.003829
Epoch #5 cost=0.003544
Epoch #6 cost=0.003334
Epoch #7 cost=0.003174
Epoch #8 cost=0.003044
Epoch #9 cost=0.002940
Epoch #10 cost=0.002850
Epoch #11 cost=0.002776
Epoch #12 cost=0.002711
Epoch #13 cost=0.002652
Epoch #14 cost=0.002602
Epoch #15 cost=0.002556
Epoch #16 cost=0.002516
Epoch #17 cost=0.002480
Epoch #18 cost=0.002446
Epoch #19 cost=0.002418
** Start training **
Epoch #0 cost=0.007965
Epoch #1 cost=0.005768
Epoch #2 cost=0.004770
Epoch #3 cost=0.004192
Epoch #4 cost=0.003811
Epoch #5 cost=0.003543
Epoch #6 cost=0.003345
Epoch #7 cost=0.003190
Epoch #8 cost=0.003067
Epoch #9 cost=0.002964
Epoch #10 cost=0.002876
Epoch #11 cost=0.002802
Epoch #12 cost=0.002737
Epoch #13 cost=0.002680
Epoch #14 cost=0.002630
Epoch #15 cost=0.002585
Epoch #16 cost=0.002547
Epoch #17 cost=0.002513
Epoch #18 cost=0.002482
Epoch #19 cost=0.002453
** Start training **
Epoch #0 cost=0.008142
Epoch #1 cost=0.005949
Epoch #2 cost=0.004928
Epoch #3 cost=0.004322
Epoch #4 cost=0.003925
Epoch #5 cost=0.003651
Epoch #6 cost=0.003441
Epoch #7 cost=0.003281
Epoch #8 cost=0.003147
Epoch #9 cost=0.003038
Epoch #10 cost=0.002944
Epoch #11 cost=0.002863
Epoch #12 cost=0.002794
Epoch #13 cost=0.002735
Epoch #14 cost=0.002684
Epoch #15 cost=0.002636
Epoch #16 cost=0.002595
Epoch #17 cost=0.002556
Epoch #18 cost=0.002520
Epoch #19 cost=0.002488
** Start training **
Epoch #0 cost=0.008159
Epoch #1 cost=0.005959
Epoch #2 cost=0.004939
Epoch #3 cost=0.004337
Epoch #4 cost=0.003934
Epoch #5 cost=0.003649
Epoch #6 cost=0.003439
Epoch #7 cost=0.003274
Epoch #8 cost=0.003141
Epoch #9 cost=0.003033
Epoch #10 cost=0.002937
Epoch #11 cost=0.002859
Epoch #12 cost=0.002787
Epoch #13 cost=0.002726
Epoch #14 cost=0.002672
Epoch #15 cost=0.002626
Epoch #16 cost=0.002582
Epoch #17 cost=0.002544
Epoch #18 cost=0.002509
Epoch #19 cost=0.002478
** Start training **
Epoch #0 cost=0.008026
Epoch #1 cost=0.005802
Epoch #2 cost=0.004812
Epoch #3 cost=0.004252
Epoch #4 cost=0.003882
Epoch #5 cost=0.003623
Epoch #6 cost=0.003427
Epoch #7 cost=0.003273
Epoch #8 cost=0.003151
Epoch #9 cost=0.003047
Epoch #10 cost=0.002960
Epoch #11 cost=0.002884
Epoch #12 cost=0.002817
Epoch #13 cost=0.002761
Epoch #14 cost=0.002712
Epoch #15 cost=0.002666
Epoch #16 cost=0.002627
Epoch #17 cost=0.002589
Epoch #18 cost=0.002555
Epoch #19 cost=0.002523
** Start training **
Epoch #0 cost=0.007967
Epoch #1 cost=0.005832
Epoch #2 cost=0.004854
Epoch #3 cost=0.004277
Epoch #4 cost=0.003907
Epoch #5 cost=0.003633
Epoch #6 cost=0.003427
Epoch #7 cost=0.003268
Epoch #8 cost=0.003138
Epoch #9 cost=0.003031
Epoch #10 cost=0.002941
Epoch #11 cost=0.002866
Epoch #12 cost=0.002804
Epoch #13 cost=0.002747
Epoch #14 cost=0.002697
Epoch #15 cost=0.002654
Epoch #16 cost=0.002617
Epoch #17 cost=0.002581
Epoch #18 cost=0.002549
Epoch #19 cost=0.002521
** Start training **
Epoch #0 cost=0.007875
Epoch #1 cost=0.005642
Epoch #2 cost=0.004636
Epoch #3 cost=0.004059
Epoch #4 cost=0.003690
Epoch #5 cost=0.003430
Epoch #6 cost=0.003235
Epoch #7 cost=0.003085
Epoch #8 cost=0.002962
Epoch #9 cost=0.002861
Epoch #10 cost=0.002775
Epoch #11 cost=0.002702
Epoch #12 cost=0.002638
Epoch #13 cost=0.002582
Epoch #14 cost=0.002530
Epoch #15 cost=0.002486
Epoch #16 cost=0.002446
Epoch #17 cost=0.002410
Epoch #18 cost=0.002375
Epoch #19 cost=0.002344
** Start training **
Epoch #0 cost=0.008102
Epoch #1 cost=0.005839
Epoch #2 cost=0.004827
Epoch #3 cost=0.004240
Epoch #4 cost=0.003855
Epoch #5 cost=0.003579
