1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
0.9998  0.9998  0.9998  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
0.9936  0.9969  0.9964  0.9964  0.9965  0.9965  0.9958  0.9975  0.9971  0.9965
0.9915  0.9940  0.9933  0.9962  0.9947  0.9956  0.9920  0.9942  0.9956  0.9962
0.9893  0.9933  0.9920  0.9940  0.9933  0.9938  0.9947  0.9924  0.9913  0.9929
0.9889  0.9902  0.9884  0.9885  0.9885  0.9902  0.9924  0.9902  0.9887  0.9915
0.9767  0.9760  0.9729  0.9771  0.9760  0.9764  0.9787  0.9771  0.9736  0.9815
0.9607  0.9595  0.9605  0.9587  0.9564  0.9556  0.9604  0.9622  0.9596  0.9609
0.9433  0.9431  0.9436  0.9527  0.9391  0.9484  0.9438  0.9400  0.9355  0.9469
0.9218  0.9202  0.9282  0.9309  0.9291  0.9333  0.9340  0.9324  0.9316  0.9382
0.9382  0.9429  0.9371  0.9451  0.9365  0.9364  0.9385  0.9440  0.9400  0.9493
0.9191  0.9171  0.9198  0.9196  0.9169  0.9220  0.9189  0.9162  0.9185  0.9284
0.8020  0.7967  0.8007  0.8120  0.7805  0.8053  0.7965  0.7969  0.7865  0.8145
0.7615  0.7615  0.7602  0.7713  0.7455  0.7551  0.7553  0.7589  0.7465  0.7687
0.6873  0.6875  0.6875  0.6885  0.6755  0.6920  0.6849  0.6940  0.6711  0.7049
0.5985  0.5940  0.5935  0.6009  0.5796  0.5960  0.5925  0.5858  0.5864  0.6182
0.4427  0.4331  0.4307  0.4478  0.4249  0.4322  0.4320  0.4211  0.4289  0.4322
0.2471  0.2520  0.2585  0.2604  0.2435  0.2520  0.2409  0.2440  0.2433  0.2404
0.2156  0.2171  0.2189  0.2240  0.2084  0.2085  0.2111  0.2151  0.2118  0.2162
0.1104  0.1104  0.1047  0.1180  0.1062  0.1042  0.1095  0.1042  0.1087  0.1115
