0.9707
0.9700
0.9691
0.9697
0.9693
0.9629
0.9685
0.9622
0.9568
0.9637
0.9564
0.9083
0.7644
0.8226
0.7261
0.4192
0.4896
0.1890
0.1837
0.0906
