1.0000  1.0000  1.0000  0.9998  1.0000  0.9998  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9998  1.0000  0.9998  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9998  1.0000  0.9996  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9998  1.0000  0.9996  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9998  1.0000  0.9996  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9998  1.0000  0.9996  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9996  1.0000  0.9996  0.9998  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9998  1.0000  0.9996  0.9998  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9998  1.0000  0.9996  0.9998  1.0000  1.0000  1.0000
1.0000  0.9996  0.9998  0.9996  0.9998  0.9996  0.9996  1.0000  0.9996  0.9995
1.0000  0.9995  1.0000  0.9996  0.9998  0.9996  0.9996  1.0000  1.0000  0.9995
1.0000  0.9996  1.0000  0.9996  1.0000  0.9996  0.9996  1.0000  1.0000  0.9996
1.0000  0.9998  1.0000  0.9996  0.9998  0.9995  0.9998  1.0000  0.9998  0.9996
0.9995  0.9996  0.9998  0.9995  0.9996  0.9996  0.9995  1.0000  0.9995  0.9996
0.9998  0.9998  0.9998  0.9993  0.9998  0.9996  0.9996  1.0000  0.9996  0.9995
0.9989  0.9996  0.9998  0.9993  0.9998  0.9996  0.9996  1.0000  0.9996  0.9996
0.9993  0.9980  0.9984  0.9985  0.9980  0.9978  0.9969  0.9965  0.9975  0.9982
0.9976  0.9993  0.9998  0.9993  0.9993  0.9991  0.9991  0.9993  0.9987  0.9995
0.1129  0.0976  0.0996  0.0936  0.0985  0.0991  0.0938  0.1025  0.1015  0.0985
0.1129  0.1135  0.1176  0.1144  0.1151  0.1105  0.1173  0.1091  0.1075  0.1056
