1.0000  1.0000  1.0000  0.9998  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
0.9995  0.9989  0.9995  0.9985  0.9987  0.9991  0.9987  0.9993  0.9987  0.9985
0.9918  0.9960  0.9975  0.9971  0.9951  0.9938  0.9971  0.9964  0.9971  0.9973
0.9845  0.9860  0.9880  0.9876  0.9860  0.9875  0.9909  0.9889  0.9885  0.9909
0.9707  0.9678  0.9691  0.9707  0.9664  0.9695  0.9685  0.9711  0.9698  0.9704
0.9665  0.9687  0.9713  0.9720  0.9678  0.9700  0.9725  0.9698  0.9745  0.9769
0.9585  0.9600  0.9549  0.9571  0.9525  0.9560  0.9547  0.9564  0.9498  0.9565
0.9238  0.9287  0.9298  0.9340  0.9316  0.9313  0.9336  0.9340  0.9380  0.9416
0.8969  0.8935  0.9022  0.9104  0.9036  0.8987  0.9022  0.9049  0.8987  0.9227
0.8480  0.8531  0.8556  0.8616  0.8438  0.8520  0.8536  0.8535  0.8551  0.8707
0.7993  0.8009  0.8042  0.8187  0.7951  0.8095  0.7975  0.8053  0.8073  0.8202
0.7465  0.7515  0.7542  0.7671  0.7387  0.7660  0.7464  0.7562  0.7524  0.7736
0.7935  0.7945  0.8073  0.8189  0.7889  0.7978  0.7925  0.8024  0.7991  0.8115
0.7105  0.7176  0.7140  0.7227  0.7185  0.7167  0.7053  0.7247  0.7062  0.7298
0.5835  0.5635  0.5700  0.5844  0.5500  0.5671  0.5813  0.5682  0.5627  0.5922
0.4249  0.4356  0.4235  0.4333  0.4116  0.4151  0.4338  0.4304  0.4216  0.4485
0.3418  0.3376  0.3402  0.3569  0.3260  0.3475  0.3302  0.3415  0.3387  0.3729
0.3451  0.3427  0.3578  0.3658  0.3404  0.3409  0.3409  0.3478  0.3407  0.3467
0.2440  0.2396  0.2387  0.2420  0.2375  0.2371  0.2453  0.2455  0.2347  0.2507
0.2120  0.2038  0.2053  0.2036  0.2020  0.1956  0.2158  0.2011  0.2082  0.2120
