1.0000  1.0000  1.0000  0.9998  1.0000  0.9998  1.0000  1.0000  1.0000  1.0000
1.0000  0.9996  1.0000  0.9996  1.0000  0.9995  0.9998  0.9996  1.0000  0.9998
0.9980  0.9989  0.9995  0.9985  0.9993  0.9984  0.9996  0.9991  0.9989  0.9993
0.9969  0.9980  0.9967  0.9978  0.9976  0.9980  0.9969  0.9987  0.9985  0.9980
0.9949  0.9964  0.9958  0.9971  0.9980  0.9971  0.9955  0.9962  0.9969  0.9964
0.9944  0.9956  0.9944  0.9949  0.9938  0.9949  0.9936  0.9942  0.9945  0.9942
0.9904  0.9949  0.9935  0.9938  0.9927  0.9940  0.9931  0.9909  0.9922  0.9944
0.9887  0.9929  0.9885  0.9913  0.9918  0.9909  0.9893  0.9876  0.9902  0.9907
0.9876  0.9875  0.9869  0.9860  0.9856  0.9871  0.9867  0.9875  0.9847  0.9900
0.9824  0.9875  0.9836  0.9865  0.9847  0.9847  0.9842  0.9842  0.9845  0.9876
0.9793  0.9889  0.9844  0.9827  0.9816  0.9838  0.9840  0.9813  0.9831  0.9867
0.9800  0.9829  0.9795  0.9842  0.9785  0.9802  0.9811  0.9764  0.9791  0.9840
0.9764  0.9798  0.9802  0.9804  0.9751  0.9769  0.9749  0.9778  0.9749  0.9842
0.9745  0.9793  0.9771  0.9776  0.9733  0.9775  0.9758  0.9758  0.9736  0.9829
0.9702  0.9753  0.9740  0.9733  0.9675  0.9725  0.9720  0.9695  0.9693  0.9782
0.9680  0.9693  0.9200  0.9711  0.9640  0.9735  0.9693  0.9656  0.9647  0.9765
0.9631  0.9655  0.9653  0.9598  0.9600  0.9667  0.9600  0.9582  0.9625  0.9716
0.9175  0.9227  0.9195  0.9273  0.9182  0.9264  0.9229  0.9244  0.9253  0.9471
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1056
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1056
