1.0000  1.0000  1.0000  0.9998  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
1.0000  0.9998  0.9996  0.9996  0.9998  0.9996  1.0000  1.0000  1.0000  0.9998
0.9989  0.9985  0.9987  0.9985  0.9987  0.9993  0.9984  0.9985  0.9991  0.9980
0.9975  0.9969  0.9985  0.9976  0.9969  0.9951  0.9973  0.9967  0.9987  0.9978
0.9845  0.9851  0.9862  0.9891  0.9840  0.9887  0.9847  0.9862  0.9909  0.9858
0.9729  0.9698  0.9729  0.9778  0.9689  0.9735  0.9749  0.9685  0.9718  0.9731
0.9544  0.9524  0.9580  0.9629  0.9496  0.9587  0.9584  0.9584  0.9558  0.9591
0.9338  0.9291  0.9313  0.9369  0.9224  0.9340  0.9362  0.9344  0.9318  0.9385
0.8593  0.8567  0.8689  0.8633  0.8489  0.8707  0.8662  0.8560  0.8613  0.8689
0.7765  0.7571  0.7760  0.7785  0.7513  0.7829  0.7665  0.7685  0.7709  0.7873
0.7402  0.7387  0.7653  0.7656  0.7333  0.7609  0.7436  0.7507  0.7547  0.7685
0.5542  0.5260  0.5529  0.5585  0.5298  0.5538  0.5476  0.5453  0.5511  0.5675
0.5002  0.4880  0.5047  0.5160  0.4884  0.5004  0.4982  0.5042  0.4973  0.5169
0.2573  0.2480  0.2547  0.2558  0.2544  0.2596  0.2622  0.2624  0.2613  0.2687
0.2271  0.2229  0.2151  0.2149  0.2098  0.2162  0.2293  0.2276  0.2251  0.2336
0.1722  0.1713  0.1702  0.1705  0.1731  0.1724  0.1695  0.1840  0.1744  0.1885
0.1067  0.1100  0.1147  0.1085  0.1102  0.1098  0.1084  0.1180  0.1133  0.1131
0.1089  0.1158  0.1125  0.1073  0.1087  0.1105  0.1122  0.1182  0.1184  0.1176
0.0951  0.0978  0.1011  0.0940  0.0989  0.0991  0.0949  0.1038  0.1015  0.0991
0.0949  0.0976  0.0996  0.0936  0.0985  0.0991  0.0938  0.1025  0.1015  0.0985
