1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
0.9998  0.9998  0.9996  0.9996  1.0000  0.9996  0.9998  0.9996  0.9998  0.9998
1.0000  0.9998  0.9995  0.9993  0.9996  0.9996  0.9998  0.9993  0.9993  0.9996
0.9962  0.9978  0.9971  0.9969  0.9975  0.9978  0.9958  0.9951  0.9965  0.9985
0.9958  0.9975  0.9956  0.9982  0.9960  0.9953  0.9960  0.9964  0.9945  0.9989
0.9836  0.9844  0.9827  0.9891  0.9858  0.9860  0.9836  0.9838  0.9827  0.9884
0.9673  0.9564  0.9600  0.9667  0.9565  0.9625  0.9616  0.9625  0.9593  0.9678
0.9758  0.9731  0.9729  0.9756  0.9751  0.9713  0.9727  0.9722  0.9765  0.9824
0.8947  0.8996  0.8969  0.9107  0.8987  0.9013  0.8955  0.8991  0.9024  0.9195
0.8471  0.8440  0.8493  0.8633  0.8338  0.8502  0.8400  0.8482  0.8385  0.8727
0.8576  0.8609  0.8620  0.8767  0.8518  0.8553  0.8553  0.8644  0.8596  0.8835
0.8022  0.8051  0.8105  0.8158  0.7942  0.8071  0.8058  0.8105  0.8036  0.8391
0.7507  0.7547  0.7620  0.7596  0.7485  0.7531  0.7565  0.7576  0.7529  0.7822
0.6304  0.6444  0.6445  0.6464  0.6222  0.6480  0.6382  0.6387  0.6407  0.6662
0.4315  0.4496  0.4645  0.4629  0.4456  0.4515  0.4451  0.4505  0.4491  0.4556
0.5367  0.5476  0.5571  0.5587  0.5398  0.5535  0.5500  0.5527  0.5527  0.5680
0.3700  0.3893  0.3958  0.3796  0.3776  0.3765  0.3820  0.3769  0.3851  0.3880
0.1185  0.1273  0.1215  0.1209  0.1151  0.1195  0.1255  0.1185  0.1235  0.1280
0.0864  0.0922  0.0885  0.0958  0.0907  0.0889  0.0905  0.0893  0.0931  0.0915
