-0.3821	0.1546	-0.3281	-0.2860	0.7469	-0.1036	-0.0523	0.1477	-0.2462	0.3867
0.1806	-0.0883	0.2347	-0.0418	-0.1993	-0.1976	-0.2026	0.0815	0.0082	0.1037
0.1047	0.0396	0.4075	0.0286	0.4592	-0.1949	-0.3583	-0.0819	-0.0477	-0.3012
0.0517	0.0826	-0.1002	0.5470	-0.1634	0.3120	-0.3227	-0.2123	-0.2647	-0.0099
-0.0311	-0.0181	0.0046	-0.2108	-0.0869	-0.0121	0.1139	-0.0503	0.3318	-0.2422
-0.4012	0.1609	0.3044	0.0868	-0.1353	-0.0919	-0.0009	0.1971	0.2374	-0.3261
-0.0033	-0.2816	0.0048	-0.0539	-0.1509	0.0432	0.1235	-0.2525	0.1031	0.4318
-0.0337	-0.0131	-0.0023	0.0123	0.0255	0.0270	0.0169	0.0613	0.0143	0.0337
-0.0962	0.0209	-0.3516	0.5999	-0.0418	0.4160	-0.1578	-0.2390	-0.2848	0.1845
-0.0645	-0.0364	0.0070	0.0124	-0.0216	-0.0018	-0.0152	0.0036	0.0227	-0.0177
-0.4496	0.5494	0.2963	0.1177	-0.0576	-0.0707	-0.5280	0.3783	-0.1269	-0.1738
-0.0023	0.1001	0.0373	0.0270	-0.0014	0.0337	-0.0132	-0.0587	-0.0158	0.0576
0.3201	-0.2054	-0.0748	-0.1689	-0.3389	-0.0557	-0.1352	0.3936	-0.1492	0.3421
0.0052	-0.0056	-0.0037	0.0103	-0.0098	-0.0149	0.0013	-0.0105	0.0576	0.0115
-0.0281	0.0153	0.0062	-0.0121	0.0005	0.0071	-0.0118	0.0028	-0.0244	0.0291
0.1777	-0.0160	-0.1424	0.0310	-0.1305	-0.1397	0.1202	0.0721	-0.0143	0.1299
0.0066	0.0234	-0.0164	-0.0723	0.0109	0.0117	0.0140	-0.0408	0.0366	0.0373
-0.2971	0.4302	-0.3577	0.2828	-0.0468	-0.0441	-0.2946	-0.0526	0.2452	0.0169
0.0091	-0.0119	-0.0165	-0.0180	0.0201	0.0023	-0.0064	0.0021	0.0366	0.0239
-0.0463	-0.0095	-0.0424	-0.0252	-0.0226	-0.0323	0.0448	0.0047	-0.0218	0.0376
-0.0039	0.0264	0.0119	0.0280	-0.0011	-0.0110	-0.0189	-0.0008	-0.0085	0.0014
-0.0192	0.0038	-0.0438	-0.0106	0.0189	0.0112	0.0351	0.0320	0.0316	0.0333
0.2596	-0.1556	0.3804	0.2456	-0.0985	0.0261	-0.3291	0.0802	-0.3234	-0.1726
-0.2392	0.1106	0.2565	-0.1503	0.1072	-0.1554	0.0750	-0.0688	0.2732	-0.1503
0.0081	0.0037	-0.0454	-0.0268	-0.0277	0.0497	-0.0226	-0.0041	-0.0121	-0.0183
-0.0286	-0.0085	-0.0353	0.0187	-0.0369	-0.0145	0.0419	-0.0452	-0.0144	0.0414
0.0385	-0.0231	-0.0345	0.0387	0.0208	0.0178	0.0215	0.0164	0.0154	0.0675
-0.0460	0.0453	-0.0156	0.0110	0.0143	0.0276	-0.0295	-0.0432	-0.0203	0.0225
-0.0257	-0.2630	-0.3108	0.0023	0.1866	-0.0442	-0.0246	0.1116	0.0913	0.2934
-0.2231	0.1394	0.0267	0.2126	-0.2539	-0.2425	0.1586	0.1546	-0.3406	0.2478
-0.1354	-0.1962	-0.3442	0.3618	0.0717	0.1191	-0.0146	-0.1563	0.1374	0.2970
0.2299	-0.1544	-0.0275	0.1389	0.1664	0.0214	0.4027	-0.0630	-0.1613	-0.4958
0.0987	-0.2189	0.2116	-0.0587	0.1851	-0.2749	-0.0900	-0.0835	0.0913	0.0987
-0.2067	0.1995	-0.2039	-0.3047	0.2223	0.0727	-0.0181	-0.0550	0.1740	-0.0153
-0.1644	-0.2337	-0.0479	0.2989	0.2140	-0.0274	-0.2948	0.0269	-0.5384	0.6860
-0.0129	0.1808	0.0032	0.1494	-0.0772	0.1861	-0.0977	-0.1493	0.2022	-0.2344
0.0115	-0.0144	0.0038	0.0135	-0.0393	-0.0015	0.0461	-0.0020	-0.0118	-0.0069
-0.0356	0.0530	0.4368	-0.0007	0.0120	-0.6137	-0.2882	0.1612	0.2435	0.0052
-0.0075	0.0453	-0.0230	0.0407	-0.0042	0.0293	0.0442	-0.0264	0.0347	0.0370
-0.2730	0.3549	-0.3363	-0.2725	0.1577	0.2624	-0.4444	0.8792	-0.1730	-0.0544
-0.0349	-0.0133	-0.0066	0.0483	-0.1425	-0.1624	-0.0096	-0.0358	0.2154	0.1456
0.3788	-0.1471	0.2463	0.0673	-0.6820	0.1401	0.3113	-0.1921	-0.0426	-0.1363
0.3702	-0.0295	0.0166	-0.2606	-0.2001	0.1022	-0.2267	0.0764	0.0542	0.1511
0.0506	-0.0322	-0.1072	0.0066	0.0244	-0.0581	-0.0425	0.0095	-0.0608	0.0528
-0.3552	0.1057	0.1403	0.0014	0.2358	0.1621	-0.1758	0.2310	-0.2322	-0.0694
-0.3330	0.2218	0.4250	-0.0274	0.0078	0.0897	-0.1038	0.0930	-0.0646	-0.3655
0.0239	-0.0129	-0.0470	0.0549	-0.0586	-0.0803	0.0126	-0.0012	0.0276	0.0334
-0.3887	-0.0697	-0.4296	-0.2223	0.2130	0.1736	-0.4364	0.0857	0.3616	0.5968
-0.0204	-0.0873	0.0874	-0.0039	-0.0062	0.0159	-0.0137	-0.0219	0.0679	-0.0526
0.1208	-0.1225	-0.3740	-0.2883	-0.0866	0.3085	0.2767	-0.0265	0.2706	-0.0706
-0.1781	0.2392	-0.2860	0.3183	-0.2694	0.5399	-0.2050	-0.0670	-0.0844	-0.0435
-0.0145	-0.1531	-0.1987	-0.2992	0.3160	0.2062	-0.3050	0.7925	-0.4995	0.2301
0.0295	0.0088	-0.0112	0.0183	-0.0221	0.0037	-0.0015	-0.0048	0.0325	0.0025
0.0540	0.0179	0.0239	0.0286	-0.0210	-0.0510	-0.0564	0.0608	-0.0033	-0.0173
0.0521	0.0099	-0.0213	-0.0883	0.0084	-0.0326	0.0091	-0.0302	0.0908	0.0017
-0.0263	-0.0406	0.0238	0.0388	-0.0003	-0.0466	0.0444	-0.0147	0.0005	-0.0046
-0.2311	-0.0928	-0.2323	0.0426	-0.0008	-0.0954	0.1077	-0.2198	0.2554	0.3167
0.0369	-0.0102	0.0027	-0.0236	0.0257	0.0373	-0.0268	0.0794	-0.0669	0.0368
0.0715	-0.3582	0.6066	0.2463	0.0093	-0.3930	-0.3232	0.0689	0.0040	0.0058
