1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
0.9993  0.9989  1.0000  1.0000  0.9996  0.9996  0.9996  0.9998  1.0000  0.9998
0.9964  0.9978  0.9976  0.9978  0.9976  0.9987  0.9980  0.9971  0.9991  0.9978
0.9885  0.9935  0.9924  0.9931  0.9925  0.9907  0.9929  0.9929  0.9935  0.9933
0.9871  0.9858  0.9873  0.9845  0.9862  0.9860  0.9880  0.9862  0.9862  0.9887
0.9660  0.9745  0.9744  0.9769  0.9724  0.9724  0.9745  0.9720  0.9749  0.9822
0.9625  0.9598  0.9602  0.9622  0.9596  0.9625  0.9656  0.9600  0.9598  0.9660
0.9582  0.9538  0.9545  0.9578  0.9504  0.9536  0.9562  0.9549  0.9540  0.9613
0.9558  0.9555  0.9536  0.9504  0.9498  0.9507  0.9549  0.9540  0.9504  0.9569
0.8993  0.8942  0.8938  0.8973  0.8895  0.8945  0.8978  0.8984  0.8915  0.9111
0.8869  0.8904  0.8949  0.9031  0.8920  0.9033  0.8916  0.8985  0.8971  0.9104
0.8435  0.8407  0.8447  0.8402  0.8227  0.8462  0.8384  0.8398  0.8269  0.8589
0.7818  0.7855  0.7880  0.7984  0.7705  0.7945  0.7767  0.7922  0.7747  0.8049
0.7022  0.6705  0.6838  0.7065  0.6738  0.6893  0.6847  0.6807  0.6742  0.6915
0.5727  0.5764  0.5673  0.5922  0.5582  0.5829  0.5705  0.5785  0.5705  0.6004
0.5678  0.5575  0.5675  0.5755  0.5331  0.5513  0.5524  0.5456  0.5338  0.5729
0.3444  0.3493  0.3591  0.3702  0.3320  0.3484  0.3418  0.3558  0.3398  0.3524
0.2762  0.2773  0.2829  0.3044  0.2709  0.2775  0.2778  0.2836  0.2667  0.2773
0.2345  0.2225  0.2391  0.2484  0.2256  0.2293  0.2342  0.2313  0.2238  0.2325
0.0887  0.0945  0.0909  0.0984  0.0935  0.0913  0.0938  0.0916  0.0940  0.0945
