0.9987  0.9995  0.9987  0.9985  0.9995  0.9984  0.9991  0.9996  0.9995  0.9993
0.9971  0.9985  0.9982  0.9976  0.9984  0.9982  0.9982  0.9987  0.9982  0.9987
0.9969  0.9973  0.9958  0.9949  0.9971  0.9964  0.9973  0.9960  0.9956  0.9976
0.9960  0.9955  0.9949  0.9956  0.9958  0.9940  0.9956  0.9944  0.9951  0.9973
0.9927  0.9942  0.9940  0.9927  0.9947  0.9922  0.9916  0.9938  0.9927  0.9938
0.9909  0.9929  0.9925  0.9902  0.9907  0.9905  0.9920  0.9900  0.9889  0.9918
0.9875  0.9898  0.9907  0.9889  0.9884  0.9885  0.9904  0.9864  0.9889  0.9902
0.9855  0.9871  0.9891  0.9885  0.9865  0.9871  0.9867  0.9845  0.9845  0.9885
0.9807  0.9842  0.9856  0.9856  0.9838  0.9858  0.9840  0.9809  0.9811  0.9876
0.9802  0.9831  0.9820  0.9829  0.9782  0.9831  0.9791  0.9796  0.9793  0.9822
0.9791  0.9805  0.9771  0.9791  0.9804  0.9813  0.9795  0.9756  0.9755  0.9816
0.9773  0.9762  0.9747  0.9758  0.9731  0.9749  0.9716  0.9736  0.9727  0.9784
0.9722  0.9724  0.9755  0.9695  0.9676  0.9749  0.9698  0.9615  0.9693  0.9773
0.9724  0.9735  0.9740  0.9731  0.9696  0.9740  0.9691  0.9709  0.9700  0.9802
0.9653  0.9702  0.9691  0.9691  0.9658  0.9713  0.9664  0.9667  0.9684  0.9544
0.9611  0.9618  0.9675  0.9638  0.9618  0.9520  0.9684  0.9625  0.9618  0.9698
0.9556  0.9587  0.9645  0.9580  0.9591  0.8745  0.9573  0.9584  0.9556  0.9667
0.5216  0.5573  0.5220  0.5809  0.5376  0.3435  0.4856  0.4093  0.4856  0.5825
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1056
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1056
