0.9935	0.9947	0.9962	0.9947	0.9958	0.9964	0.9962	0.9947	0.9958	0.9965
0.9927	0.9942	0.9938	0.9947	0.9940	0.9942	0.9955	0.9916	0.9947	0.9958
0.9904	0.9895	0.9895	0.9898	0.9887	0.9900	0.9925	0.9864	0.9898	0.9927
0.9847	0.9827	0.9835	0.9835	0.9787	0.9855	0.9860	0.9787	0.9827	0.9864
0.9793	0.9751	0.9753	0.9791	0.9722	0.9795	0.9776	0.9731	0.9773	0.9805
0.9740	0.9695	0.9682	0.9731	0.9635	0.9725	0.9724	0.9671	0.9709	0.9742
0.9484	0.9407	0.9424	0.9433	0.9358	0.9467	0.9456	0.9425	0.9396	0.9504
0.9531	0.9475	0.9453	0.9496	0.9404	0.9482	0.9476	0.9465	0.9455	0.9545
0.9365	0.9256	0.9273	0.9325	0.9211	0.9287	0.9264	0.9285	0.9269	0.9382
0.8524	0.8291	0.8285	0.8382	0.8244	0.8382	0.8345	0.8324	0.8311	0.8520
0.7916	0.7747	0.7822	0.7816	0.7684	0.7844	0.7865	0.7784	0.7811	0.8085
0.6784	0.6547	0.6635	0.6696	0.6485	0.6635	0.6687	0.6615	0.6544	0.6865
0.4747	0.4655	0.4631	0.4696	0.4635	0.4751	0.4813	0.4760	0.4600	0.4942
0.3251	0.3151	0.3216	0.3269	0.3127	0.3264	0.3305	0.3273	0.3078	0.3373
0.1738	0.1655	0.1725	0.1847	0.1682	0.1718	0.1735	0.1724	0.1729	0.1818
0.1235	0.1122	0.1147	0.1307	0.1189	0.1207	0.1253	0.1213	0.1204	0.1202
0.1080	0.0982	0.1013	0.1122	0.1056	0.1073	0.1080	0.1075	0.1056	0.1060
0.1007	0.0933	0.0945	0.1027	0.1004	0.1004	0.1025	0.1016	0.0989	0.0995
0.1007	0.0933	0.0945	0.1027	0.1004	0.1004	0.1025	0.1016	0.0989	0.0995
0.1007	0.0933	0.0945	0.1027	0.1004	0.1004	0.1025	0.1016	0.0989	0.0995
