1.0000  1.0000  1.0000  0.9998  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
0.9989  0.9993  0.9989  0.9985  0.9985  0.9989  0.9989  0.9993  0.9993  0.9995
0.9969  0.9958  0.9978  0.9980  0.9960  0.9967  0.9967  0.9978  0.9958  0.9962
0.9911  0.9913  0.9889  0.9884  0.9896  0.9891  0.9913  0.9880  0.9889  0.9893
0.9822  0.9829  0.9847  0.9815  0.9820  0.9829  0.9858  0.9831  0.9802  0.9824
0.9585  0.9711  0.9689  0.9715  0.9689  0.9647  0.9713  0.9707  0.9675  0.9711
0.9460  0.9489  0.9565  0.9551  0.9529  0.9515  0.9518  0.9515  0.9482  0.9569
0.9469  0.9533  0.9582  0.9613  0.9545  0.9516  0.9531  0.9569  0.9556  0.9585
0.9040  0.8987  0.9125  0.9145  0.9042  0.9098  0.9064  0.9138  0.9071  0.9180
0.8973  0.9007  0.9009  0.9058  0.8915  0.9069  0.8995  0.9107  0.9022  0.9113
0.8827  0.8784  0.8876  0.8835  0.8816  0.8789  0.8782  0.8853  0.8860  0.8898
0.8285  0.8180  0.8278  0.8213  0.8093  0.8320  0.8195  0.8289  0.8171  0.8440
0.7593  0.7647  0.7427  0.7465  0.7362  0.7411  0.7507  0.7460  0.7400  0.7738
0.6775  0.6824  0.6680  0.6829  0.6669  0.6753  0.6856  0.6609  0.6629  0.6896
0.7151  0.7116  0.7164  0.7145  0.7035  0.7205  0.7109  0.7087  0.7031  0.7289
0.4176  0.4167  0.4218  0.4256  0.3995  0.4091  0.4207  0.4158  0.4058  0.4385
0.3842  0.3769  0.3833  0.3976  0.3618  0.3869  0.3889  0.3749  0.3620  0.3851
0.2609  0.2785  0.2753  0.2825  0.2687  0.2678  0.2744  0.2685  0.2549  0.2756
0.1233  0.1327  0.1289  0.1236  0.1265  0.1271  0.1322  0.1235  0.1173  0.1187
0.1591  0.1615  0.1667  0.1658  0.1571  0.1562  0.1640  0.1564  0.1507  0.1616
