-0.1064	-0.1094	0.0204	0.0198	0.2218	-0.0267	-0.0805	-0.1055	-0.0799	0.1782
-0.0061	-0.0317	-0.0358	0.0213	-0.0290	0.0506	-0.0057	-0.0428	0.0333	0.0133
0.1673	-0.2581	-0.1330	0.0059	0.4236	-0.1526	0.5238	0.0102	-0.1512	-0.3932
0.2989	-0.3213	-0.3647	-0.5092	0.3748	0.4601	0.2894	0.0874	-0.3179	0.0960
-0.3387	0.2455	-0.1343	-0.1929	0.2405	0.1325	0.1829	-0.0933	-0.0673	-0.0759
-0.0233	-0.0316	0.0094	0.0305	-0.0435	0.0479	-0.0383	-0.0728	-0.0067	0.0350
-0.2139	-0.1222	0.0070	0.2605	-0.0178	-0.0422	-0.1226	-0.0198	0.1651	0.1805
0.0348	-0.0286	-0.0056	0.0014	0.0336	0.0706	0.0518	0.0142	-0.0397	-0.0109
-0.0101	-0.2423	-0.0553	0.3050	-0.3302	-0.0580	-0.0687	0.2575	-0.1057	0.2117
-0.0001	0.0102	-0.0285	-0.0194	0.0496	-0.0447	0.0275	0.0139	0.0076	-0.0368
0.2448	-0.2155	0.3930	-0.3544	0.0780	-0.3944	0.2350	-0.0246	0.4975	-0.4049
-0.0232	0.0260	-0.0074	0.0205	-0.0249	0.0196	-0.0180	-0.0004	-0.0630	-0.0031
0.0757	-0.2590	0.0346	-0.1777	0.0895	-0.0062	-0.2235	0.2230	-0.0479	0.2000
-0.3171	0.2187	-0.1484	-0.1173	0.1546	0.0886	0.1092	-0.1762	0.1056	0.0629
-0.0718	0.2736	0.0945	0.0456	0.0410	-0.1582	-0.1077	0.2833	-0.2295	-0.1458
0.0588	-0.0230	0.0451	-0.0008	0.0028	0.0333	0.0015	0.0041	-0.0015	-0.0079
-0.0050	0.0070	0.0074	0.0033	0.0082	-0.0132	-0.0344	-0.0073	0.0198	0.0109
-0.0220	-0.0509	0.0036	0.0209	0.0306	0.0219	-0.0279	-0.0292	0.0335	0.0115
-0.0299	-0.0031	-0.0153	-0.0329	-0.0369	-0.0313	-0.0748	-0.0580	0.0090	-0.0238
0.0264	-0.0355	0.0053	0.0168	0.0023	0.0522	0.0063	0.0099	0.0065	-0.0398
0.0537	0.0221	0.0590	0.0196	0.0009	-0.0173	-0.0052	-0.0463	-0.0026	0.0230
-0.0093	0.0410	-0.0283	0.0051	0.0027	-0.0260	0.0637	-0.0370	0.0251	0.0317
-0.3629	0.6021	0.2520	0.3257	-0.1971	-0.1943	-0.2602	0.8139	-0.5031	-0.4572
-0.0133	0.0067	-0.0014	0.0243	-0.0391	0.0309	0.0007	-0.0278	-0.0283	0.0113
0.3035	-0.1014	0.0897	-0.3628	0.0053	0.0753	0.2709	0.0227	0.1702	-0.2956
0.0018	-0.0255	0.0184	-0.0192	-0.0081	-0.0633	0.0146	-0.0049	0.0005	-0.0274
0.1893	-0.2672	-0.2182	0.3772	-0.2576	0.1177	-0.0855	-0.2443	0.0443	0.2908
0.0224	-0.0059	-0.0129	0.0055	-0.0439	0.0410	-0.0279	0.0005	-0.0125	0.0004
-0.1611	0.0733	-0.5441	-0.2215	0.2323	0.3694	0.1859	-0.3112	0.1185	0.3145
0.0203	0.0393	0.0058	0.0031	-0.0479	-0.0058	-0.0511	0.0076	0.0105	-0.0228
-0.3855	-0.1330	-0.1972	-0.0498	0.2165	-0.1221	-0.5009	0.2872	0.2971	0.5675
-0.0002	-0.0081	0.0084	-0.0116	0.0027	0.0273	-0.0038	0.0035	0.0035	0.0227
0.2920	-0.4102	-0.0526	0.2809	-0.3842	0.0013	-0.1024	-0.5865	0.5907	0.3564
-0.0172	0.0367	-0.0199	-0.0415	0.0296	-0.0878	0.0265	0.0195	0.0205	-0.0145
-0.0271	-0.0467	0.0346	-0.0312	0.0569	-0.0496	0.0153	0.0238	-0.0371	-0.0165
-0.0452	0.0274	-0.0150	0.0210	0.0361	0.0245	-0.0148	0.0109	-0.0493	-0.0020
-0.3887	0.2553	0.2950	0.1948	-0.0268	-0.1644	-0.1723	0.1968	0.0637	-0.0838
-0.0061	0.0209	-0.5664	0.2065	-0.3706	0.6364	0.1381	-0.3433	0.2056	0.0121
-0.0710	-0.0745	-0.0821	0.0428	0.0175	-0.0384	-0.1120	-0.0096	0.1790	0.2290
-0.0204	0.0639	0.0347	-0.0080	-0.0133	-0.0182	-0.0206	-0.0063	-0.0652	-0.0363
-0.0602	-0.1007	-0.3874	-0.1914	-0.0025	0.3344	0.0384	-0.2274	0.2962	0.2729
0.2485	-0.2821	0.2434	0.0765	-0.2751	-0.2848	-0.2375	0.1479	0.1369	0.1638
0.0055	0.0348	0.0108	-0.0240	0.0044	-0.0048	0.0101	-0.0049	-0.0129	-0.0199
-0.1028	0.1942	0.2758	-0.1011	-0.0331	0.0072	0.0474	0.1012	-0.1831	-0.1700
0.1764	0.0147	0.1585	-0.0812	-0.0749	-0.2451	-0.0289	-0.0826	-0.0778	0.0895
-0.0700	-0.0093	-0.0175	0.0054	0.0283	-0.0572	0.0058	0.0163	0.0338	0.0247
-0.1488	-0.1351	0.3077	0.3214	-0.0582	-0.2584	-0.3397	0.3031	-0.0095	0.1361
-0.0241	-0.0293	0.0306	0.0428	0.0457	-0.0246	0.0266	0.0119	-0.0373	-0.0085
-0.3243	0.1743	-0.4985	0.3771	-0.1977	0.4635	-0.3108	0.2182	-0.1327	0.1725
0.0059	0.0167	-0.0476	0.0301	-0.0460	0.0033	0.0070	-0.0245	0.0139	-0.0338
-0.2785	-0.0163	-0.1918	0.0442	0.2188	-0.3719	-0.3941	0.2431	0.3354	0.4718
0.5924	-0.3767	-0.0043	0.1693	-0.4839	0.3393	0.2025	-0.5565	0.2341	-0.0742
-0.1990	0.0469	-0.2121	0.1614	-0.1536	0.2185	-0.3310	0.2758	0.0325	0.0812
0.0074	-0.0199	-0.0379	0.0223	0.0511	0.0593	-0.0379	-0.0047	-0.0427	0.0015
-0.0480	0.0176	-0.0047	-0.0009	0.0067	-0.0275	0.0045	0.0083	0.0704	-0.0650
0.0535	0.0701	0.6865	0.2184	-0.2605	-0.5678	-0.0986	0.1387	0.4429	-0.5874
0.0041	0.0315	0.0489	-0.0840	0.0158	0.0457	0.0298	0.0420	-0.0024	-0.0320
-0.0093	0.0164	0.0115	0.0116	0.0760	-0.0017	0.0188	-0.0198	0.0008	-0.0073
-0.1517	-0.2590	-0.1782	-0.0489	0.5703	-0.2146	-0.0239	-0.3671	0.1764	0.5394
-0.3215	-0.0139	-0.4683	-0.1716	0.0542	0.4399	-0.2526	0.0875	0.2302	0.2454
-0.0392	0.0346	0.0455	-0.0135	0.0169	0.0256	0.0275	0.0031	0.0006	0.0075
0.4399	-0.2034	0.2659	0.0897	-0.2539	0.0952	0.2146	-0.2120	-0.3271	-0.1335
-0.1208	0.1902	0.0754	0.0584	0.1000	0.1245	0.2730	-0.2602	-0.1873	-0.2097
-0.0342	0.0110	-0.0057	0.0028	-0.0496	0.0836	0.0208	-0.0181	-0.0239	0.0020
0.5414	-0.4339	0.5105	0.3652	-0.4697	-0.2655	-0.1380	-0.3873	0.3033	0.0269
-0.0359	-0.0123	0.0628	-0.0135	-0.0184	0.0270	0.0729	0.0711	0.0154	-0.0089
0.0283	-0.0684	-0.0080	0.0314	0.0059	0.0026	-0.0013	-0.0221	0.0279	0.0024
0.0041	-0.0005	0.0016	-0.0403	-0.0073	0.0053	-0.0376	-0.0264	-0.0611	0.0521
-0.0602	-0.0326	0.0046	0.0058	0.0765	0.0319	-0.0189	-0.0090	0.0181	-0.0656
-0.0264	-0.0221	0.0350	-0.0334	-0.0091	0.0469	-0.0368	-0.0148	-0.0489	-0.0052
0.2647	-0.1440	0.0945	-0.0962	0.1097	-0.1202	-0.2405	0.2196	-0.1550	0.1211
0.3189	-0.0749	-0.0670	0.1615	-0.1029	0.2554	0.1566	-0.0407	-0.4661	-0.0566
-0.0144	-0.0217	-0.0067	0.0328	0.0382	0.0405	-0.0028	0.0342	0.0238	-0.0177
0.1886	0.0588	0.5287	-0.3521	0.3642	-0.2635	0.4097	-0.2163	-0.2332	-0.5773
0.3605	-0.0892	0.0530	0.3304	-0.5621	0.3791	0.3617	-0.5666	0.0798	-0.3118
0.0233	0.0101	-0.0362	-0.0127	-0.0274	0.0238	-0.0185	-0.0254	0.0044	0.0227
0.2093	-0.2128	-0.2516	0.1011	0.2479	-0.0453	0.6666	-0.0648	-0.2530	-0.5408
0.0768	0.0423	0.0377	0.0272	0.0086	-0.0020	0.0240	-0.0062	-0.0323	0.0573
0.0189	-0.0387	-0.0130	0.0249	-0.0375	0.0197	-0.0735	-0.0528	0.0109	-0.0387
0.1116	-0.1784	-0.1057	-0.2618	0.0042	0.1557	0.0742	-0.2405	0.3422	0.0934
0.2010	0.0251	0.0029	-0.1638	0.0174	0.0241	-0.0063	-0.0100	-0.0738	0.0313
0.3857	-0.2779	-0.1733	-0.4231	0.1330	0.0966	0.1153	-0.1919	0.0347	0.1708
-0.2475	0.3667	0.2135	-0.2067	-0.1303	0.0823	0.1911	-0.0867	-0.0854	-0.1771
0.0185	0.0162	-0.0051	0.0031	0.0116	0.0098	0.0031	0.0025	0.0047	0.0026
-0.4293	0.1749	0.5197	-0.2357	0.0853	-0.3815	-0.1768	0.2484	0.3044	-0.1002
0.3062	-0.2941	0.1101	-0.1713	0.1397	0.0074	0.2445	0.0208	-0.0413	-0.2004
-0.6498	0.7270	-0.0204	-0.3919	0.5343	-0.2212	0.1688	0.2269	-0.1193	-0.1718
0.0224	-0.0590	0.0325	-0.0070	0.0185	-0.0392	0.0090	-0.0077	0.0060	0.0445
0.0380	0.0604	0.0125	-0.0174	0.0814	-0.0553	0.0119	-0.0469	-0.0052	-0.0265
0.2001	-0.0451	-0.0008	-0.2858	-0.0660	0.2936	-0.0866	0.2835	-0.1299	-0.0640
-0.1091	-0.3259	-0.0563	-0.4917	0.5674	0.0386	-0.4798	0.4359	-0.4078	0.6902
-0.0992	0.0578	-0.2172	0.5183	-0.3139	0.4101	-0.2194	0.2344	-0.3001	-0.0757
-0.0587	0.0209	-0.0165	0.0146	-0.0772	-0.0252	0.0001	-0.0207	0.0016	0.0128
-0.3344	0.1312	0.0872	-0.3939	0.3804	-0.3959	0.2831	-0.3793	0.6978	-0.0346
-0.5482	0.4956	-0.5197	0.0323	0.2150	0.4010	0.1813	-0.2337	0.0820	-0.0189
0.0350	-0.0543	0.0383	-0.0654	0.1195	-0.1331	-0.0893	0.2574	-0.2673	0.1239
-0.2486	0.4812	-0.2442	0.0221	-0.1229	0.4001	0.3264	-0.4587	-0.0328	-0.2315
-0.0066	0.0498	-0.2054	0.0619	0.1149	0.1251	0.2055	0.1149	-0.2356	-0.3058
-0.4413	0.1861	-0.1073	0.5441	0.0712	-0.2485	-0.5521	0.5568	-0.2116	0.3072
-0.0010	-0.0659	-0.0327	0.0070	0.0160	0.0350	0.0007	0.0052	-0.0249	0.0016
