1.0000	1.0000	1.0000	0.9998	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	0.9998	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
0.9949	0.9975	0.9973	0.9976	0.9965	0.9969	0.9967	0.9967	0.9958	0.9989
0.9922	0.9925	0.9935	0.9936	0.9916	0.9931	0.9929	0.9909	0.9909	0.9938
0.9944	0.9964	0.9964	0.9956	0.9962	0.9980	0.9969	0.9958	0.9960	0.9976
0.9196	0.9198	0.9169	0.9207	0.9227	0.9195	0.9182	0.9215	0.9211	0.9242
0.9553	0.9480	0.9509	0.9500	0.9438	0.9538	0.9507	0.9453	0.9456	0.9516
0.8625	0.8624	0.8624	0.8611	0.8571	0.8622	0.8527	0.8591	0.8667	0.8673
0.9405	0.9431	0.9425	0.9391	0.9349	0.9420	0.9353	0.9375	0.9373	0.9485
0.8696	0.8842	0.8847	0.8767	0.8833	0.8795	0.8767	0.8767	0.8762	0.8838
0.8589	0.8484	0.8524	0.8504	0.8498	0.8553	0.8500	0.8565	0.8535	0.8562
0.8429	0.8384	0.8385	0.8380	0.8331	0.8500	0.8395	0.8387	0.8398	0.8458
0.6025	0.6180	0.6053	0.6073	0.6013	0.6080	0.6007	0.5982	0.5835	0.6155
0.7800	0.7778	0.7935	0.7818	0.7856	0.7851	0.7816	0.7742	0.7795	0.7864
0.7062	0.7073	0.7078	0.7109	0.7011	0.7145	0.7036	0.7182	0.7173	0.7267
0.6705	0.6604	0.6667	0.6611	0.6567	0.6516	0.6720	0.6647	0.6569	0.6753
0.5989	0.6082	0.5993	0.6011	0.5995	0.6000	0.5938	0.5949	0.5978	0.6124
0.5427	0.5380	0.5251	0.5364	0.5445	0.5282	0.5340	0.5404	0.5311	0.5465
0.3347	0.3489	0.3496	0.3433	0.3429	0.3516	0.3465	0.3480	0.3456	0.3524
0.3055	0.2940	0.2867	0.3002	0.2960	0.2975	0.2995	0.2991	0.2989	0.3007
