1.0000  1.0000  1.0000  0.9998  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
1.0000  1.0000  1.0000  0.9998  1.0000  1.0000  0.9998  1.0000  1.0000  1.0000
0.9995  0.9989  0.9995  0.9991  0.9995  0.9989  1.0000  1.0000  0.9996  0.9991
0.9958  0.9960  0.9962  0.9971  0.9960  0.9973  0.9969  0.9975  0.9973  0.9971
0.9951  0.9962  0.9953  0.9964  0.9956  0.9947  0.9969  0.9953  0.9965  0.9978
0.9929  0.9942  0.9918  0.9947  0.9936  0.9940  0.9944  0.9929  0.9936  0.9962
0.9902  0.9916  0.9909  0.9924  0.9913  0.9911  0.9920  0.9900  0.9916  0.9949
0.9900  0.0998  0.0956  0.0947  0.0976  0.0960  0.1038  0.0975  0.1013  0.0984
0.9856  0.9885  0.9864  0.9896  0.9867  0.9880  0.9842  0.9873  0.9860  0.9909
0.9858  0.9876  0.9847  0.9873  0.9855  0.9855  0.9855  0.9835  0.9855  0.9887
0.9827  0.9878  0.9840  0.9860  0.9838  0.9835  0.9856  0.9822  0.9827  0.9873
0.9804  0.9836  0.9796  0.9836  0.9784  0.9811  0.9811  0.9785  0.9796  0.9865
0.9796  0.9822  0.9791  0.9833  0.9782  0.9807  0.9804  0.9773  0.9820  0.9860
0.9773  0.9813  0.9778  0.9811  0.9753  0.9765  0.9767  0.9769  0.9780  0.9840
0.9753  0.9765  0.9771  0.9784  0.9685  0.9758  0.9744  0.9733  0.9762  0.9831
0.9693  0.9733  0.9682  0.9740  0.9664  0.9745  0.9718  0.9725  0.9691  0.9804
0.9664  0.9676  0.9664  0.9675  0.9609  0.9649  0.9687  0.9622  0.9651  0.9731
0.9584  0.9631  0.9629  0.9635  0.9573  0.9655  0.9607  0.9642  0.9607  0.9682
0.9335  0.9395  0.9407  0.9391  0.9362  0.9418  0.9353  0.9367  0.9373  0.9284
0.8580  0.8569  0.8696  0.8673  0.8476  0.8738  0.8533  0.8627  0.8624  0.8905
