1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
0.9978	0.9984	0.9964	0.9976	0.9965	0.9976	0.9982	0.9976	0.9973	0.9978
0.9996	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
0.9984	0.9980	0.9984	0.9980	0.9984	0.9987	0.9978	0.9980	0.9980	0.9984
1.0000	1.0000	0.9996	1.0000	1.0000	0.9998	1.0000	1.0000	1.0000	1.0000
0.9922	0.9962	0.9955	0.9956	0.9962	0.9960	0.9936	0.9958	0.9953	0.9958
0.9802	0.9844	0.9853	0.9825	0.9851	0.9882	0.9853	0.9862	0.9829	0.9867
0.9969	0.9973	0.9969	0.9965	0.9969	0.9967	0.9964	0.9964	0.9958	0.9982
0.9745	0.9744	0.9731	0.9713	0.9713	0.9725	0.9724	0.9704	0.9735	0.9736
0.9671	0.9665	0.9689	0.9647	0.9655	0.9664	0.9678	0.9660	0.9651	0.9696
0.9747	0.9764	0.9805	0.9745	0.9793	0.9767	0.9753	0.9780	0.9733	0.9765
0.9602	0.9595	0.9598	0.9607	0.9664	0.9664	0.9640	0.9645	0.9620	0.9693
0.7022	0.7078	0.7196	0.7180	0.7118	0.7185	0.7120	0.7167	0.7033	0.7178
0.7038	0.7085	0.7240	0.7156	0.7156	0.7124	0.7115	0.7136	0.7196	0.7187
0.3805	0.3869	0.3891	0.3935	0.3962	0.3915	0.3876	0.3896	0.3855	0.4024
