-0.0005	0.0037	-0.0333	-0.0040	-0.0155	-0.0251	0.0258	0.0057	0.0072	0.0487
0.0084	-0.0070	0.0207	0.0130	0.0492	-0.0191	-0.1075	-0.0340	-0.0156	0.0331
0.2452	-0.2277	0.2883	-0.0432	-0.0329	-0.0273	0.0414	0.0576	-0.4478	0.1684
0.1772	-0.5329	-0.1322	0.3709	-0.2049	0.4358	-0.0736	-0.2332	0.1368	0.1647
0.0151	-0.0522	-0.0398	0.0420	0.0570	0.0116	-0.0354	-0.0327	-0.0768	0.0236
0.0359	-0.2392	0.2970	-0.0481	0.1666	-0.0890	-0.0172	0.0737	-0.2342	-0.0534
0.0318	0.2537	-0.1440	-0.5359	0.3307	-0.1715	0.6155	-0.7860	0.7612	-0.2320
-0.2207	-0.4470	-0.1882	-0.2511	0.4549	0.3420	0.1187	0.0693	-0.1910	0.3722
0.2726	-0.4164	0.0133	-0.0174	-0.1017	0.0674	0.2163	-0.3694	0.3477	-0.0636
-0.0140	0.0254	0.0123	0.0249	-0.0150	0.0930	-0.0644	0.0941	-0.1120	-0.0094
-0.0190	0.0163	0.0124	0.0286	0.0271	-0.0221	-0.0902	-0.0524	-0.0034	-0.0307
0.0500	-0.0348	-0.1004	-0.1645	0.1364	0.0944	0.1589	-0.1996	-0.0277	0.1026
0.0191	-0.0292	-0.0335	0.0259	0.0221	0.0346	-0.0356	0.0432	0.0288	-0.0410
0.0306	-0.0125	0.0066	0.0910	-0.0061	0.0396	-0.0137	-0.0353	0.0266	0.0066
-0.0892	-0.1686	-0.1503	0.1169	-0.0473	0.1759	-0.1312	0.1067	-0.0807	0.1631
0.0289	-0.0062	-0.0191	0.0048	-0.0087	-0.0053	-0.0060	0.0176	0.0333	0.0077
0.0426	0.0324	-0.0249	0.0401	-0.0007	-0.0324	0.0103	-0.0260	-0.0137	-0.0320
-0.3357	0.0966	-0.3904	0.1756	-0.0801	0.1519	-0.2400	0.1372	0.2936	0.2898
0.0098	0.0011	0.0084	0.0134	0.0026	-0.0249	0.0127	-0.0167	0.0163	-0.0110
0.0179	0.0118	-0.0472	-0.0272	-0.0113	0.0294	-0.0186	0.0213	0.0315	-0.0102
-0.2113	0.2363	0.2420	-0.2828	0.2646	-0.1730	-0.1210	0.2024	-0.1358	-0.1123
-0.0185	-0.1421	0.0788	-0.2203	0.2353	0.0165	0.2095	-0.1439	0.1006	-0.1092
-0.0026	0.0080	-0.0628	-0.0416	-0.0023	0.0022	-0.0028	0.0007	0.0673	0.0131
-0.1063	0.0522	-0.1317	-0.0614	0.0660	0.0031	0.0551	-0.0732	0.1697	0.0330
0.1217	-0.0370	0.1682	0.0413	-0.0470	-0.1465	0.0319	-0.3001	0.3992	-0.1319
0.0530	-0.0064	-0.0153	0.0079	0.0195	0.0140	0.0068	0.0148	0.0414	-0.0109
-0.0242	-0.0103	-0.0307	-0.0004	0.0193	-0.0268	-0.0207	-0.0105	0.0172	-0.0477
-0.0099	-0.1314	0.0811	0.1825	-0.1509	0.0360	-0.0460	0.3299	-0.3523	0.1475
0.2316	-0.2837	0.5326	-0.0154	0.3186	-0.2315	0.2869	0.1449	-0.5987	-0.2282
-0.0017	-0.0374	0.0161	-0.0548	0.0388	-0.0305	0.0029	0.0072	0.0122	-0.0388
-0.0244	-0.0302	-0.0047	-0.0430	0.0322	0.0590	0.0087	-0.0372	-0.0198	-0.0077
-0.6673	0.6443	-0.0152	0.2656	0.0173	-0.4076	-0.8955	0.6158	0.2310	0.2047
0.0319	-0.0497	0.0022	0.0116	0.0248	-0.0056	-0.0125	-0.0341	0.0197	0.0177
-0.0598	-0.0307	0.0118	0.0054	-0.0160	-0.0491	0.0370	-0.0043	0.0608	0.0112
0.0485	-0.2345	-0.1835	-0.3455	0.2620	0.1906	0.4240	-0.3667	0.0893	0.0975
