1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
0.9993	0.9995	0.9991	0.9996	0.9996	0.9998	0.9998	1.0000	0.9995	0.9998
0.9984	0.9978	0.9984	0.9980	0.9978	0.9985	0.9978	0.9965	0.9971	0.9967
0.9873	0.9918	0.9885	0.9918	0.9902	0.9907	0.9900	0.9907	0.9909	0.9911
0.9835	0.9855	0.9880	0.9896	0.9856	0.9885	0.9853	0.9898	0.9900	0.9902
0.9689	0.9720	0.9736	0.9753	0.9731	0.9749	0.9749	0.9747	0.9716	0.9771
0.9456	0.9553	0.9547	0.9547	0.9545	0.9569	0.9531	0.9547	0.9491	0.9595
0.9365	0.9400	0.9455	0.9465	0.9389	0.9464	0.9425	0.9449	0.9402	0.9467
0.9244	0.9329	0.9353	0.9342	0.9293	0.9371	0.9309	0.9315	0.9324	0.9405
0.8331	0.8384	0.8373	0.8422	0.8371	0.8376	0.8362	0.8347	0.8409	0.8615
0.8485	0.8502	0.8540	0.8593	0.8556	0.8518	0.8578	0.8511	0.8507	0.8742
0.8398	0.8331	0.8411	0.8480	0.8355	0.8416	0.8389	0.8367	0.8416	0.8587
0.8133	0.7931	0.8073	0.8105	0.7980	0.8116	0.8116	0.8060	0.7995	0.8335
0.6367	0.6355	0.6385	0.6433	0.6296	0.6302	0.6382	0.6276	0.6349	0.6553
0.7458	0.7491	0.7375	0.7598	0.7335	0.7445	0.7485	0.7449	0.7476	0.7678
0.4713	0.4751	0.4604	0.4702	0.4505	0.4635	0.4553	0.4689	0.4560	0.4769
0.4022	0.4015	0.3902	0.4047	0.3849	0.3907	0.4013	0.4025	0.3969	0.4165
0.3022	0.2891	0.2902	0.3205	0.2984	0.3060	0.3022	0.3024	0.2787	0.3065
0.2105	0.2035	0.2085	0.2096	0.2015	0.2113	0.2156	0.2147	0.2095	0.2138
0.1964	0.1867	0.1851	0.1967	0.1882	0.1918	0.1962	0.1996	0.1887	0.2065
