1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
0.9998	0.9998	0.9998	1.0000	0.9998	0.9998	1.0000	0.9998	0.9998	1.0000
0.9909	0.9936	0.9944	0.9931	0.9942	0.9929	0.9933	0.9944	0.9935	0.9938
0.9749	0.9762	0.9773	0.9769	0.9749	0.9760	0.9731	0.9722	0.9696	0.9744
0.9644	0.9698	0.9736	0.9685	0.9704	0.9720	0.9705	0.9638	0.9640	0.9644
0.9158	0.9140	0.9082	0.9082	0.9102	0.9107	0.9038	0.9095	0.9089	0.9156
0.9853	0.9858	0.9858	0.9885	0.9838	0.9842	0.9858	0.9824	0.9847	0.9840
0.8027	0.8062	0.8155	0.8185	0.8064	0.8131	0.8100	0.8075	0.7987	0.8175
0.9327	0.9209	0.9271	0.9271	0.9245	0.9282	0.9205	0.9271	0.9260	0.9329
0.8280	0.8309	0.8300	0.8335	0.8289	0.8298	0.8238	0.8262	0.8287	0.8355
0.5289	0.5225	0.5187	0.5198	0.5242	0.5204	0.5300	0.5307	0.5404	0.5364
0.5247	0.5162	0.5095	0.5011	0.5053	0.5220	0.5102	0.5064	0.5178	0.5158
0.5178	0.5225	0.5267	0.5371	0.5296	0.5355	0.5244	0.5240	0.5227	0.5260
0.6196	0.6133	0.6162	0.6104	0.6133	0.6193	0.6125	0.6098	0.6175	0.6413
0.4535	0.4673	0.4627	0.4647	0.4627	0.4602	0.4631	0.4575	0.4631	0.4682
0.3845	0.3798	0.3731	0.3944	0.3862	0.3831	0.3927	0.3891	0.3867	0.3955
0.6385	0.6445	0.6378	0.6465	0.6358	0.6460	0.6511	0.6505	0.6531	0.6602
0.2891	0.2867	0.2873	0.2865	0.2900	0.2880	0.2922	0.2885	0.2865	0.2965
0.3178	0.3200	0.3145	0.3162	0.3213	0.3109	0.3245	0.3182	0.3155	0.3211
0.1687	0.1707	0.1715	0.1818	0.1795	0.1775	0.1722	0.1816	0.1756	0.1744
