0.9942	0.9951	0.9931	0.9947	0.9920	0.9931	0.9925	0.9944	0.9955	0.9962
0.9936	0.9942	0.9929	0.9935	0.9900	0.9915	0.9896	0.9940	0.9938	0.9951
0.9916	0.9920	0.9907	0.9918	0.9876	0.9905	0.9864	0.9911	0.9915	0.9931
0.9905	0.9916	0.9907	0.9907	0.9876	0.9895	0.9862	0.9924	0.9927	0.9918
0.9856	0.9871	0.9875	0.9860	0.9824	0.9845	0.9825	0.9869	0.9887	0.9885
0.9651	0.9680	0.9700	0.9675	0.9578	0.9642	0.9560	0.9653	0.9640	0.9700
0.9227	0.9193	0.9265	0.9282	0.9184	0.9229	0.9124	0.9215	0.9225	0.9295
0.9120	0.9149	0.9209	0.9175	0.9155	0.9204	0.9082	0.9105	0.9089	0.9249
0.8304	0.8315	0.8396	0.8393	0.8336	0.8356	0.8307	0.8285	0.8325	0.8411
0.7433	0.7425	0.7504	0.7504	0.7425	0.7511	0.7385	0.7480	0.7358	0.7591
0.5975	0.5925	0.6115	0.5882	0.5935	0.6062	0.5909	0.5938	0.5840	0.6024
0.4420	0.4391	0.4629	0.4342	0.4502	0.4553	0.4418	0.4476	0.4420	0.4427
0.4169	0.4220	0.4304	0.4089	0.4276	0.4244	0.4135	0.4215	0.4109	0.4176
0.2300	0.2305	0.2336	0.2238	0.2351	0.2320	0.2220	0.2280	0.2362	0.2309
0.2640	0.2649	0.2689	0.2527	0.2680	0.2653	0.2595	0.2645	0.2678	0.2598
0.2575	0.2569	0.2602	0.2455	0.2578	0.2607	0.2533	0.2565	0.2609	0.2578
0.2618	0.2647	0.2678	0.2522	0.2655	0.2640	0.2598	0.2645	0.2662	0.2625
0.1733	0.1778	0.1791	0.1689	0.1778	0.1773	0.1724	0.1776	0.1776	0.1771
0.0964	0.1005	0.1009	0.0949	0.0989	0.0998	0.0962	0.1042	0.1020	0.1000
0.0951	0.0980	0.0996	0.0936	0.0987	0.0991	0.0942	0.1031	0.1020	0.0987
