0.9942  0.9951  0.9931  0.9947  0.9920  0.9931  0.9925  0.9944  0.9955  0.9962
0.9796  0.9813  0.9809  0.9804  0.9758  0.9796  0.9762  0.9829  0.9835  0.9849
0.9164  0.9118  0.9191  0.9164  0.9047  0.9171  0.9058  0.9131  0.9089  0.9184
0.5845  0.6062  0.6107  0.6002  0.5922  0.6087  0.5896  0.6105  0.6056  0.6187
0.4764  0.4798  0.4936  0.4798  0.4665  0.4807  0.4687  0.4698  0.4702  0.4807
0.1882  0.1909  0.1905  0.1818  0.1867  0.1911  0.1773  0.1795  0.1895  0.1873
0.1253  0.1300  0.1347  0.1260  0.1320  0.1291  0.1255  0.1289  0.1375  0.1271
0.1696  0.1644  0.1662  0.1682  0.1625  0.1724  0.1664  0.1775  0.1715  0.1756
0.1260  0.1236  0.1202  0.1313  0.1164  0.1280  0.1193  0.1293  0.1276  0.1253
0.1069  0.1058  0.1045  0.1011  0.0955  0.1060  0.0951  0.1020  0.1045  0.1036
0.0296  0.0269  0.0287  0.0340  0.0291  0.0309  0.0291  0.0325  0.0333  0.0325
0.1069  0.1058  0.1045  0.1011  0.0955  0.1060  0.0951  0.1020  0.1045  0.1036
0.0949  0.0976  0.0996  0.0936  0.0985  0.0991  0.0938  0.1025  0.1015  0.0985
0.0976  0.1027  0.1047  0.0949  0.1051  0.1007  0.0973  0.0962  0.0964  0.0960
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1118
0.1069  0.1058  0.1045  0.1011  0.0955  0.1060  0.0951  0.1020  0.1045  0.1036
0.1069  0.1058  0.1045  0.1011  0.0955  0.1060  0.0951  0.1020  0.1045  0.1036
0.1069  0.1058  0.1045  0.1011  0.0955  0.1060  0.0951  0.1020  0.1045  0.1036
0.1069  0.1058  0.1045  0.1011  0.0955  0.1060  0.0951  0.1020  0.1045  0.1036
0.1129  0.1135  0.1176  0.1144  0.1151  0.1105  0.1173  0.1091  0.1075  0.1056
