0.9678
0.9629
0.9624
0.9562
0.9531
0.9390
0.9225
0.9092
0.8900
0.8409
0.8187
0.7440
0.6098
0.5964
0.5269
0.4201
0.3727
0.2416
0.3004
0.1974
