0.9978  0.9975  0.9960  0.9975  0.9956  0.9962  0.9949  0.9962  0.9965  0.9973
0.9949  0.9958  0.9947  0.9953  0.9936  0.9964  0.9933  0.9942  0.9949  0.9962
0.9916  0.9940  0.9920  0.9955  0.9927  0.9947  0.9916  0.9909  0.9924  0.9942
0.9915  0.9925  0.9924  0.9918  0.9895  0.9936  0.9896  0.9911  0.9893  0.9931
0.9889  0.9920  0.9911  0.9902  0.9867  0.9904  0.9871  0.9867  0.9878  0.9913
0.9884  0.9880  0.9882  0.9882  0.9853  0.9891  0.9856  0.9860  0.9855  0.9895
0.9827  0.9862  0.9869  0.9849  0.9825  0.9853  0.9829  0.9822  0.9800  0.9882
0.9793  0.9845  0.9811  0.9860  0.9807  0.9829  0.9798  0.9791  0.9795  0.9853
0.9787  0.9787  0.9767  0.9833  0.9762  0.9802  0.9765  0.9760  0.9749  0.9838
0.9756  0.9775  0.9747  0.9802  0.9718  0.9795  0.9742  0.9740  0.9716  0.9798
0.9718  0.9733  0.9751  0.9722  0.9689  0.9740  0.9695  0.9656  0.9711  0.9764
0.9684  0.9695  0.9684  0.9720  0.9684  0.9729  0.9653  0.9660  0.9651  0.9749
0.9482  0.9504  0.9507  0.9571  0.9491  0.9575  0.9513  0.9498  0.9520  0.9636
0.5800  0.5565  0.4467  0.4864  0.4582  0.2444  0.5804  0.5056  0.4184  0.5169
0.7047  0.5456  0.5709  0.7105  0.6556  0.7209  0.6604  0.7093  0.5956  0.6124
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1056
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1056
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1056
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1056
0.1038  0.1038  0.0998  0.1024  0.1027  0.1004  0.1051  0.1049  0.1044  0.1056
