0.9942	0.9951	0.9931	0.9947	0.9920	0.9931	0.9925	0.9944	0.9955	0.9962
0.9891	0.9887	0.9884	0.9893	0.9851	0.9869	0.9882	0.9893	0.9904	0.9931
0.9865	0.9865	0.9865	0.9849	0.9849	0.9873	0.9840	0.9864	0.9887	0.9905
0.9773	0.9804	0.9798	0.9791	0.9775	0.9778	0.9787	0.9760	0.9805	0.9820
0.9729	0.9751	0.9727	0.9765	0.9707	0.9751	0.9731	0.9735	0.9733	0.9813
0.9516	0.9560	0.9625	0.9518	0.9527	0.9598	0.9524	0.9549	0.9569	0.9625
0.9415	0.9367	0.9367	0.9365	0.9278	0.9369	0.9353	0.9358	0.9307	0.9449
0.9198	0.9162	0.9155	0.9189	0.9180	0.9247	0.9180	0.9236	0.9115	0.9349
0.8969	0.8942	0.9071	0.8984	0.8976	0.9047	0.8944	0.9065	0.8949	0.9173
0.8365	0.8385	0.8489	0.8395	0.8342	0.8487	0.8369	0.8489	0.8324	0.8640
0.8153	0.8276	0.8169	0.8218	0.8138	0.8173	0.8153	0.8124	0.8102	0.8376
0.7475	0.7471	0.7449	0.7485	0.7304	0.7427	0.7440	0.7376	0.7207	0.7638
0.5936	0.6145	0.6145	0.6009	0.5945	0.6104	0.5978	0.6069	0.5975	0.6231
0.5898	0.5884	0.5922	0.5969	0.5851	0.5893	0.5889	0.5756	0.5733	0.6004
0.5224	0.5284	0.5193	0.5145	0.4900	0.5207	0.5100	0.5153	0.4995	0.5365
0.4178	0.4138	0.4295	0.4467	0.4060	0.4153	0.4104	0.4195	0.4027	0.4329
0.3785	0.3831	0.3835	0.3965	0.3687	0.3585	0.3771	0.3773	0.3580	0.3904
0.2416	0.2500	0.2418	0.2465	0.2295	0.2369	0.2440	0.2471	0.2362	0.2524
0.2969	0.2875	0.2918	0.3067	0.2909	0.2898	0.2864	0.2991	0.2835	0.2989
0.1942	0.1995	0.1918	0.1847	0.1876	0.1918	0.1973	0.1858	0.1905	0.1867
